case_id,base_id,source_id,family,severity,pixel_auroc,iou_at_clean_pixel_q95,positive_map_inside_outside_ratio,mask_fraction
psp_006766_1850_red-0101_foreign_content_0.5,psp_006766_1850_red-0101,psp_006766_1850,foreign_content,0.5,0.5029520352681478,0.0,0.7981506586074829,0.0625
esp_016148_2040_red-0097_stripes_0.15,esp_016148_2040_red-0097,esp_016148_2040,stripes,0.15,,0.00439453125,,1.0
esp_016148_2040_red-0097_stripes_0.3,esp_016148_2040_red-0097,esp_016148_2040,stripes,0.3,,0.00146484375,,1.0
esp_016148_2040_red-0097_stripes_0.5,esp_016148_2040_red-0097,esp_016148_2040,stripes,0.5,,0.00067138671875,,1.0
esp_016148_2040_red-0097_dead_pixels_0.15,esp_016148_2040_red-0097,esp_016148_2040,dead_pixels,0.15,0.8690667955326461,0.21266968325791855,3.8146731853485107,0.00537109375
esp_016148_2040_red-0097_dead_pixels_0.3,esp_016148_2040_red-0097,esp_016148_2040,dead_pixels,0.3,0.877403214695752,0.27722772277227725,4.188344955444336,0.0081787109375
esp_016148_2040_red-0097_dead_pixels_0.5,esp_016148_2040_red-0097,esp_016148_2040,dead_pixels,0.5,0.8597514437592283,0.2675736961451247,4.394233703613281,0.0120849609375
esp_016148_2040_red-0097_missing_patch_0.15,esp_016148_2040_red-0097,esp_016148_2040,missing_patch,0.15,0.5340232243613591,0.08163265306122448,1.254743218421936,0.015625
esp_016148_2040_red-0097_missing_patch_0.3,esp_016148_2040_red-0097,esp_016148_2040,missing_patch,0.3,0.5311345314550162,0.17056396148555708,1.360148549079895,0.03228759765625
esp_016148_2040_red-0097_missing_patch_0.5,esp_016148_2040_red-0097,esp_016148_2040,missing_patch,0.5,0.6670790990193685,0.2413509060955519,1.857202410697937,0.0625
esp_016148_2040_red-0097_local_blur_0.15,esp_016148_2040_red-0097,esp_016148_2040,local_blur,0.15,0.7966486642162318,0.1000667111407605,2.0966079235076904,0.08355712890625
esp_016148_2040_red-0097_local_blur_0.3,esp_016148_2040_red-0097,esp_016148_2040,local_blur,0.3,0.8035034696466614,0.17542070372259053,2.2203075885772705,0.11285400390625
esp_016148_2040_red-0097_local_blur_0.5,esp_016148_2040_red-0097,esp_016148_2040,local_blur,0.5,0.8150350870190038,0.21781076066790353,2.310838222503662,0.15875244140625
esp_016148_2040_red-0097_patch_duplication_0.15,esp_016148_2040_red-0097,esp_016148_2040,patch_duplication,0.15,0.40428742908296134,0.002617801047120419,0.7605624198913574,0.015625
esp_016148_2040_red-0097_patch_duplication_0.3,esp_016148_2040_red-0097,esp_016148_2040,patch_duplication,0.3,0.5220258736577168,0.0030864197530864196,1.0946547985076904,0.03228759765625
esp_016148_2040_red-0097_patch_duplication_0.5,esp_016148_2040_red-0097,esp_016148_2040,patch_duplication,0.5,0.5653704325358073,0.014899211218229623,1.2099419832229614,0.0625
esp_016148_2040_red-0097_foreign_content_0.15,esp_016148_2040_red-0097,esp_016148_2040,foreign_content,0.15,0.5031522720579117,0.0,0.9589175581932068,0.015625
esp_016148_2040_red-0097_foreign_content_0.3,esp_016148_2040_red-0097,esp_016148_2040,foreign_content,0.3,0.4140668713810591,0.0,0.7565742135047913,0.03228759765625
esp_016148_2040_red-0097_foreign_content_0.5,esp_016148_2040_red-0097,esp_016148_2040,foreign_content,0.5,0.21062761942545574,0.0,0.3878026008605957,0.0625
esp_011716_0940_red-0008_stripes_0.15,esp_011716_0940_red-0008,esp_011716_0940,stripes,0.15,,0.00189208984375,,1.0
esp_011716_0940_red-0008_stripes_0.3,esp_011716_0940_red-0008,esp_011716_0940,stripes,0.3,,0.00054931640625,,1.0
esp_011716_0940_red-0008_stripes_0.5,esp_011716_0940_red-0008,esp_011716_0940,stripes,0.5,,0.00030517578125,,1.0
esp_011716_0940_red-0008_dead_pixels_0.15,esp_011716_0940_red-0008,esp_011716_0940,dead_pixels,0.15,0.8521038327902124,0.17391304347826086,2.89821720123291,0.00506591796875
esp_011716_0940_red-0008_dead_pixels_0.3,esp_011716_0940_red-0008,esp_011716_0940,dead_pixels,0.3,0.8270713887444368,0.16905444126074498,2.683380365371704,0.00860595703125
esp_011716_0940_red-0008_dead_pixels_0.5,esp_011716_0940_red-0008,esp_011716_0940,dead_pixels,0.5,0.8630433662958384,0.19883040935672514,3.104227066040039,0.012451171875
esp_011716_0940_red-0008_missing_patch_0.15,esp_011716_0940_red-0008,esp_011716_0940,missing_patch,0.15,0.8815875583224826,0.0,1.702985405921936,0.015625
esp_011716_0940_red-0008_missing_patch_0.3,esp_011716_0940_red-0008,esp_011716_0940,missing_patch,0.3,0.7750237710727952,0.06901615271659324,1.6454066038131714,0.03228759765625
esp_011716_0940_red-0008_missing_patch_0.5,esp_011716_0940_red-0008,esp_011716_0940,missing_patch,0.5,0.9031764348347981,0.31472491909385114,2.2882509231567383,0.0625
esp_011716_0940_red-0008_local_blur_0.15,esp_011716_0940_red-0008,esp_011716_0940,local_blur,0.15,0.6058748653343248,0.030779753761969904,1.27635657787323,0.08355712890625
esp_011716_0940_red-0008_local_blur_0.3,esp_011716_0940_red-0008,esp_011716_0940,local_blur,0.3,0.6372793854858464,0.03762886597938144,1.3363375663757324,0.11285400390625
esp_011716_0940_red-0008_local_blur_0.5,esp_011716_0940_red-0008,esp_011716_0940,local_blur,0.5,0.6896480636887743,0.06315007429420505,1.4686130285263062,0.15875244140625
esp_011716_0940_red-0008_patch_duplication_0.15,esp_011716_0940_red-0008,esp_011716_0940,patch_duplication,0.15,0.543396480499752,0.0,0.9957234263420105,0.015625
esp_011716_0940_red-0008_patch_duplication_0.3,esp_011716_0940_red-0008,esp_011716_0940,patch_duplication,0.3,0.5004780444708335,0.0,0.9612573385238647,0.03228759765625
esp_011716_0940_red-0008_patch_duplication_0.5,esp_011716_0940_red-0008,esp_011716_0940,patch_duplication,0.5,0.42157150904337565,0.004405286343612335,0.8122246861457825,0.0625
esp_011716_0940_red-0008_foreign_content_0.15,esp_011716_0940_red-0008,esp_011716_0940,foreign_content,0.15,0.5168746463836186,0.0,1.0485124588012695,0.015625
esp_011716_0940_red-0008_foreign_content_0.3,esp_011716_0940_red-0008,esp_011716_0940,foreign_content,0.3,0.3834871671975291,0.0,0.8260797262191772,0.03228759765625
esp_011716_0940_red-0008_foreign_content_0.5,esp_011716_0940_red-0008,esp_011716_0940,foreign_content,0.5,0.24900474548339843,0.0,0.466793030500412,0.0625
esp_013141_2105_red-0004_stripes_0.15,esp_013141_2105_red-0004,esp_013141_2105,stripes,0.15,,0.0,,1.0
esp_013141_2105_red-0004_stripes_0.3,esp_013141_2105_red-0004,esp_013141_2105,stripes,0.3,,0.0,,1.0
esp_013141_2105_red-0004_stripes_0.5,esp_013141_2105_red-0004,esp_013141_2105,stripes,0.5,,0.0,,1.0
esp_013141_2105_red-0004_dead_pixels_0.15,esp_013141_2105_red-0004,esp_013141_2105,dead_pixels,0.15,0.9372761027845552,0.8157894736842105,21.349529266357422,0.004638671875
esp_013141_2105_red-0004_dead_pixels_0.3,esp_013141_2105_red-0004,esp_013141_2105,dead_pixels,0.3,0.8809018446719228,0.6838235294117647,21.720197677612305,0.00823974609375
esp_013141_2105_red-0004_dead_pixels_0.5,esp_013141_2105_red-0004,esp_013141_2105,dead_pixels,0.5,0.8899535005117004,0.7342995169082126,23.670822143554688,0.01263427734375
esp_013141_2105_red-0004_missing_patch_0.15,esp_013141_2105_red-0004,esp_013141_2105,missing_patch,0.15,0.8122783842540923,0.05058365758754864,3.091372013092041,0.015625
esp_013141_2105_red-0004_missing_patch_0.3,esp_013141_2105_red-0004,esp_013141_2105,missing_patch,0.3,0.8777041942604856,0.2528301886792453,5.152195453643799,0.03228759765625
esp_013141_2105_red-0004_missing_patch_0.5,esp_013141_2105_red-0004,esp_013141_2105,missing_patch,0.5,0.9255217870076498,0.30146341463414633,5.836747646331787,0.0625
esp_013141_2105_red-0004_local_blur_0.15,esp_013141_2105_red-0004,esp_013141_2105,local_blur,0.15,0.5074077614618155,0.0,0.742842435836792,0.08355712890625
esp_013141_2105_red-0004_local_blur_0.3,esp_013141_2105_red-0004,esp_013141_2105,local_blur,0.3,0.5382037873929567,0.0,0.8566247224807739,0.11285400390625
esp_013141_2105_red-0004_local_blur_0.5,esp_013141_2105_red-0004,esp_013141_2105,local_blur,0.5,0.5829674225220416,0.0,1.1929432153701782,0.15875244140625
esp_013141_2105_red-0004_patch_duplication_0.15,esp_013141_2105_red-0004,esp_013141_2105,patch_duplication,0.15,0.28836180671812994,0.0,0.10103879868984222,0.015625
esp_013141_2105_red-0004_patch_duplication_0.3,esp_013141_2105_red-0004,esp_013141_2105,patch_duplication,0.3,0.3585385991550315,0.0,0.3097075819969177,0.03228759765625
esp_013141_2105_red-0004_patch_duplication_0.5,esp_013141_2105_red-0004,esp_013141_2105,patch_duplication,0.5,0.40166060129801434,0.0048828125,1.0026118755340576,0.0625
esp_013141_2105_red-0004_foreign_content_0.15,esp_013141_2105_red-0004,esp_013141_2105,foreign_content,0.15,0.6977815173921131,0.0,1.4652738571166992,0.015625
esp_013141_2105_red-0004_foreign_content_0.3,esp_013141_2105_red-0004,esp_013141_2105,foreign_content,0.3,0.6697414363033612,0.0,1.5157842636108398,0.03228759765625
esp_013141_2105_red-0004_foreign_content_0.5,esp_013141_2105_red-0004,esp_013141_2105,foreign_content,0.5,0.2651659647623698,0.0,0.48995327949523926,0.0625
esp_016613_2570_red-0043_stripes_0.15,esp_016613_2570_red-0043,esp_016613_2570,stripes,0.15,,0.39361572265625,,1.0
esp_016613_2570_red-0043_stripes_0.3,esp_016613_2570_red-0043,esp_016613_2570,stripes,0.3,,0.30523681640625,,1.0
esp_016613_2570_red-0043_stripes_0.5,esp_016613_2570_red-0043,esp_016613_2570,stripes,0.5,,0.22711181640625,,1.0
esp_016613_2570_red-0043_dead_pixels_0.15,esp_016613_2570_red-0043,esp_016613_2570,dead_pixels,0.15,0.6189503175854936,0.005058680696074464,1.3598805665969849,0.00445556640625
esp_016613_2570_red-0043_dead_pixels_0.3,esp_016613_2570_red-0043,esp_016613_2570,dead_pixels,0.3,0.642154634642397,0.011888111888111888,1.4494258165359497,0.00860595703125
esp_016613_2570_red-0043_dead_pixels_0.5,esp_016613_2570_red-0043,esp_016613_2570,dead_pixels,0.5,0.6840375082043597,0.02247191011235955,1.6714551448822021,0.01177978515625
esp_016613_2570_red-0043_missing_patch_0.15,esp_016613_2570_red-0043,esp_016613_2570,missing_patch,0.15,0.32042124914744546,0.005175388154111558,0.6611012816429138,0.015625
esp_016613_2570_red-0043_missing_patch_0.3,esp_016613_2570_red-0043,esp_016613_2570,missing_patch,0.3,0.40628378994657993,0.024063790402961697,0.764643132686615,0.03228759765625
esp_016613_2570_red-0043_missing_patch_0.5,esp_016613_2570_red-0043,esp_016613_2570,missing_patch,0.5,0.504440434773763,0.06875976701235971,0.9449806213378906,0.0625
esp_016613_2570_red-0043_local_blur_0.15,esp_016613_2570_red-0043,esp_016613_2570,local_blur,0.15,0.8413482548617683,0.1721725612125923,1.6485002040863037,0.08355712890625
esp_016613_2570_red-0043_local_blur_0.3,esp_016613_2570_red-0043,esp_016613_2570,local_blur,0.3,0.838846535739342,0.2214096583028622,1.6643949747085571,0.11285400390625
esp_016613_2570_red-0043_local_blur_0.5,esp_016613_2570_red-0043,esp_016613_2570,local_blur,0.5,0.8193290979144723,0.2840243756721233,1.642264723777771,0.15875244140625
esp_016613_2570_red-0043_patch_duplication_0.15,esp_016613_2570_red-0043,esp_016613_2570,patch_duplication,0.15,0.30422222803509424,0.004013914905004014,0.6657772660255432,0.015625
esp_016613_2570_red-0043_patch_duplication_0.3,esp_016613_2570_red-0043,esp_016613_2570,patch_duplication,0.3,0.3770588133599689,0.015891032917139614,0.8083105087280273,0.03228759765625
esp_016613_2570_red-0043_patch_duplication_0.5,esp_016613_2570_red-0043,esp_016613_2570,patch_duplication,0.5,0.40442879994710285,0.03770114942528736,0.864457905292511,0.0625
esp_016613_2570_red-0043_foreign_content_0.15,esp_016613_2570_red-0043,esp_016613_2570,foreign_content,0.15,0.22579762292286706,0.0,0.4824250042438507,0.015625
esp_016613_2570_red-0043_foreign_content_0.3,esp_016613_2570_red-0043,esp_016613_2570,foreign_content,0.3,0.21449299207909106,0.0,0.4409078359603882,0.03228759765625
esp_016613_2570_red-0043_foreign_content_0.5,esp_016613_2570_red-0043,esp_016613_2570,foreign_content,0.5,0.18447418212890626,0.0,0.37507450580596924,0.0625
esp_017395_1700_red-0049_stripes_0.15,esp_017395_1700_red-0049,esp_017395_1700,stripes,0.15,,0.0,,1.0
esp_017395_1700_red-0049_stripes_0.3,esp_017395_1700_red-0049,esp_017395_1700,stripes,0.3,,0.0,,1.0
esp_017395_1700_red-0049_stripes_0.5,esp_017395_1700_red-0049,esp_017395_1700,stripes,0.5,,0.0,,1.0
esp_017395_1700_red-0049_dead_pixels_0.15,esp_017395_1700_red-0049,esp_017395_1700,dead_pixels,0.15,0.8816886708103198,0.6617647058823529,11.524394035339355,0.004150390625
esp_017395_1700_red-0049_dead_pixels_0.3,esp_017395_1700_red-0049,esp_017395_1700,dead_pixels,0.3,0.8855950281863678,0.6484375,11.521032333374023,0.0076904296875
esp_017395_1700_red-0049_dead_pixels_0.5,esp_017395_1700_red-0049,esp_017395_1700,dead_pixels,0.5,0.8691207058507783,0.6321243523316062,11.698319435119629,0.01123046875
esp_017395_1700_red-0049_missing_patch_0.15,esp_017395_1700_red-0049,esp_017395_1700,missing_patch,0.15,0.8900190080915179,0.0,2.83879017829895,0.015625
esp_017395_1700_red-0049_missing_patch_0.3,esp_017395_1700_red-0049,esp_017395_1700,missing_patch,0.3,0.9013791693269403,0.02022058823529412,3.3524298667907715,0.03228759765625
esp_017395_1700_red-0049_missing_patch_0.5,esp_017395_1700_red-0049,esp_017395_1700,missing_patch,0.5,0.9173412958780924,0.20342205323193915,3.5272815227508545,0.0625
esp_017395_1700_red-0049_local_blur_0.15,esp_017395_1700_red-0049,esp_017395_1700,local_blur,0.15,0.6979940682643385,0.005843681519357195,2.094846248626709,0.08355712890625
esp_017395_1700_red-0049_local_blur_0.3,esp_017395_1700_red-0049,esp_017395_1700,local_blur,0.3,0.6743180101070819,0.007030827474310438,1.8613206148147583,0.11285400390625
esp_017395_1700_red-0049_local_blur_0.5,esp_017395_1700_red-0049,esp_017395_1700,local_blur,0.5,0.6843692156753958,0.00843234955921809,1.8079503774642944,0.15875244140625
esp_017395_1700_red-0049_patch_duplication_0.15,esp_017395_1700_red-0049,esp_017395_1700,patch_duplication,0.15,0.6217602926587301,0.0,1.4815913438796997,0.015625
esp_017395_1700_red-0049_patch_duplication_0.3,esp_017395_1700_red-0049,esp_017395_1700,patch_duplication,0.3,0.6474124255794032,0.0,1.5596730709075928,0.03228759765625
esp_017395_1700_red-0049_patch_duplication_0.5,esp_017395_1700_red-0049,esp_017395_1700,patch_duplication,0.5,0.6168701171875,0.0,1.6309868097305298,0.0625
esp_017395_1700_red-0049_foreign_content_0.15,esp_017395_1700_red-0049,esp_017395_1700,foreign_content,0.15,0.6017313154916915,0.0,1.6635605096817017,0.015625
esp_017395_1700_red-0049_foreign_content_0.3,esp_017395_1700_red-0049,esp_017395_1700,foreign_content,0.3,0.6303783281737437,0.0,1.4872928857803345,0.03228759765625
esp_017395_1700_red-0049_foreign_content_0.5,esp_017395_1700_red-0049,esp_017395_1700,foreign_content,0.5,0.30495243072509765,0.0,0.5670728087425232,0.0625
esp_012588_0930_red-0008_stripes_0.15,esp_012588_0930_red-0008,esp_012588_0930,stripes,0.15,,6.103515625e-05,,1.0
esp_012588_0930_red-0008_stripes_0.3,esp_012588_0930_red-0008,esp_012588_0930,stripes,0.3,,0.00030517578125,,1.0
esp_012588_0930_red-0008_stripes_0.5,esp_012588_0930_red-0008,esp_012588_0930,stripes,0.5,,0.00030517578125,,1.0
esp_012588_0930_red-0008_dead_pixels_0.15,esp_012588_0930_red-0008,esp_012588_0930,dead_pixels,0.15,0.8963046548759519,0.73,18.09968376159668,0.006103515625
esp_012588_0930_red-0008_dead_pixels_0.3,esp_012588_0930_red-0008,esp_012588_0930,dead_pixels,0.3,0.9255861792560411,0.8345323741007195,19.246448516845703,0.00848388671875
esp_012588_0930_red-0008_dead_pixels_0.5,esp_012588_0930_red-0008,esp_012588_0930,dead_pixels,0.5,0.9013793791605886,0.6871794871794872,18.4658260345459,0.01190185546875
esp_012588_0930_red-0008_missing_patch_0.15,esp_012588_0930_red-0008,esp_012588_0930,missing_patch,0.15,0.9524158296130952,0.0,4.705642223358154,0.015625
esp_012588_0930_red-0008_missing_patch_0.3,esp_012588_0930_red-0008,esp_012588_0930,missing_patch,0.3,0.9078283284420067,0.1977401129943503,6.782228946685791,0.03228759765625
esp_012588_0930_red-0008_missing_patch_0.5,esp_012588_0930_red-0008,esp_012588_0930,missing_patch,0.5,0.9434781392415365,0.2953216374269006,8.527960777282715,0.0625
esp_012588_0930_red-0008_local_blur_0.15,esp_012588_0930_red-0008,esp_012588_0930,local_blur,0.15,0.6359006710358062,0.0,1.7766664028167725,0.08355712890625
esp_012588_0930_red-0008_local_blur_0.3,esp_012588_0930_red-0008,esp_012588_0930,local_blur,0.3,0.7206235559417851,0.0,2.8356080055236816,0.11285400390625
esp_012588_0930_red-0008_local_blur_0.5,esp_012588_0930_red-0008,esp_012588_0930,local_blur,0.5,0.7602514372342909,0.02689204763734153,3.948361873626709,0.15875244140625
esp_012588_0930_red-0008_patch_duplication_0.15,esp_012588_0930_red-0008,esp_012588_0930,patch_duplication,0.15,0.43327912830171134,0.0,1.021561861038208,0.015625
esp_012588_0930_red-0008_patch_duplication_0.3,esp_012588_0930_red-0008,esp_012588_0930,patch_duplication,0.3,0.46592029969137844,0.0,0.7855162620544434,0.03228759765625
esp_012588_0930_red-0008_patch_duplication_0.5,esp_012588_0930_red-0008,esp_012588_0930,patch_duplication,0.5,0.4773421287536621,0.0,0.8101509809494019,0.0625
esp_012588_0930_red-0008_foreign_content_0.15,esp_012588_0930_red-0008,esp_012588_0930,foreign_content,0.15,0.8360273573133681,0.0,2.653374433517456,0.015625
esp_012588_0930_red-0008_foreign_content_0.3,esp_012588_0930_red-0008,esp_012588_0930,foreign_content,0.3,0.8029319345510084,0.0,2.368577241897583,0.03228759765625
esp_012588_0930_red-0008_foreign_content_0.5,esp_012588_0930_red-0008,esp_012588_0930,foreign_content,0.5,0.7098273913065593,0.0,1.5869433879852295,0.0625
esp_049651_1050_red-0030_stripes_0.15,esp_049651_1050_red-0030,esp_049651_1050,stripes,0.15,,0.00042724609375,,1.0
esp_049651_1050_red-0030_stripes_0.3,esp_049651_1050_red-0030,esp_049651_1050,stripes,0.3,,0.00152587890625,,1.0
esp_049651_1050_red-0030_stripes_0.5,esp_049651_1050_red-0030,esp_049651_1050,stripes,0.5,,0.00286865234375,,1.0
esp_049651_1050_red-0030_dead_pixels_0.15,esp_049651_1050_red-0030,esp_049651_1050,dead_pixels,0.15,0.8666605347068923,0.5844155844155844,5.1421942710876465,0.004638671875
esp_049651_1050_red-0030_dead_pixels_0.3,esp_049651_1050_red-0030,esp_049651_1050,dead_pixels,0.3,0.8680113868571993,0.5446428571428571,5.055112838745117,0.00665283203125
esp_049651_1050_red-0030_dead_pixels_0.5,esp_049651_1050_red-0030,esp_049651_1050,dead_pixels,0.5,0.8994458484733786,0.5678391959798995,5.588987827301025,0.01202392578125
esp_049651_1050_red-0030_missing_patch_0.15,esp_049651_1050_red-0030,esp_049651_1050,missing_patch,0.15,0.5757996089874752,0.0421455938697318,1.405759334564209,0.015625
esp_049651_1050_red-0030_missing_patch_0.3,esp_049651_1050_red-0030,esp_049651_1050,missing_patch,0.3,0.6327271188148265,0.10575139146567718,2.006739854812622,0.03228759765625
esp_049651_1050_red-0030_missing_patch_0.5,esp_049651_1050_red-0030,esp_049651_1050,missing_patch,0.5,0.7729612350463867,0.20249520153550865,3.089386224746704,0.0625
esp_049651_1050_red-0030_local_blur_0.15,esp_049651_1050_red-0030,esp_049651_1050,local_blur,0.15,0.7011515389893769,0.005835156819839533,1.6526657342910767,0.08355712890625
esp_049651_1050_red-0030_local_blur_0.3,esp_049651_1050_red-0030,esp_049651_1050,local_blur,0.3,0.7129981843866179,0.005942733657482442,1.7165478467941284,0.11285400390625
esp_049651_1050_red-0030_local_blur_0.5,esp_049651_1050_red-0030,esp_049651_1050,local_blur,0.5,0.7310491310317333,0.001920860545524395,1.7350621223449707,0.15875244140625
esp_049651_1050_red-0030_patch_duplication_0.15,esp_049651_1050_red-0030,esp_049651_1050,patch_duplication,0.15,0.578186277359251,0.0,1.2045410871505737,0.015625
esp_049651_1050_red-0030_patch_duplication_0.3,esp_049651_1050_red-0030,esp_049651_1050,patch_duplication,0.3,0.6609271523178808,0.0,1.4184470176696777,0.03228759765625
esp_049651_1050_red-0030_patch_duplication_0.5,esp_049651_1050_red-0030,esp_049651_1050,patch_duplication,0.5,0.5707240104675293,0.0,1.2176436185836792,0.0625
esp_049651_1050_red-0030_foreign_content_0.15,esp_049651_1050_red-0030,esp_049651_1050,foreign_content,0.15,0.5822271922278026,0.0,1.1536931991577148,0.015625
esp_049651_1050_red-0030_foreign_content_0.3,esp_049651_1050_red-0030,esp_049651_1050,foreign_content,0.3,0.6145590443641246,0.0,1.2491511106491089,0.03228759765625
esp_049651_1050_red-0030_foreign_content_0.5,esp_049651_1050_red-0030,esp_049651_1050,foreign_content,0.5,0.416021474202474,0.0,0.8588984608650208,0.0625
